idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0,0,90,143,58,27,0,49,kha
0,0,90,143,58,27,0,49,kha
0,0,90,143,58,27,0,49,kha
0,0,90,143,59,26,0,51,kha
0,0,90,143,58,26,0,51,kha
0,0,90,143,58,27,0,51,kha
0,0,89,142,56,26,0,52,kha
0,0,89,142,58,26,0,52,kha
0,0,89,142,56,27,0,52,kha
0,0,89,143,58,27,0,52,kha
0,0,89,143,56,27,0,54,kha
0,0,89,143,56,27,0,54,kha
0,0,89,143,54,27,0,52,kha
0,0,89,143,56,28,0,52,kha
0,0,90,143,54,28,0,52,kha
0,0,89,143,54,27,0,52,kha
0,0,90,143,54,28,0,51,kha
0,0,90,143,54,28,0,49,kha
0,0,89,143,54,29,0,49,kha
0,0,89,143,54,29,0,51,kha
0,0,89,143,53,28,0,51,kha
0,0,89,143,53,28,0,49,kha
0,0,89,143,53,32,0,49,kha
0,0,88,142,53,31,0,49,kha
0,0,88,142,53,31,0,49,kha
0,0,87,142,54,32,0,49,kha
0,0,87,142,54,31,0,52,kha
0,0,87,142,54,31,0,52,kha
0,0,87,142,51,29,0,52,kha
0,0,87,142,51,29,0,51,kha
0,0,87,141,53,29,0,51,kha
0,0,87,142,53,29,0,52,kha
0,0,87,142,53,26,0,52,kha
0,0,87,142,53,26,0,52,kha
0,0,87,142,53,26,0,52,kha
0,0,88,142,53,26,0,51,kha
0,0,89,142,53,26,0,47,kha
0,0,89,143,51,26,0,49,kha
0,0,89,143,54,24,0,49,kha
0,0,89,143,53,26,0,49,kha
0,0,89,142,53,24,0,49,kha
0,0,89,141,53,27,0,49,kha
0,0,89,141,54,27,0,45,kha
0,0,89,141,53,27,0,45,kha
0,0,89,141,53,27,0,45,kha
0,0,89,140,51,27,0,45,kha
0,0,88,141,51,27,0,45,kha
0,0,89,141,53,26,0,45,kha
0,0,89,140,53,24,0,45,kha
0,0,88,141,54,24,0,47,kha
0,0,88,141,54,24,0,47,kha
0,0,88,141,54,22,0,47,kha
0,0,88,142,54,22,0,51,kha
0,0,88,143,53,22,0,51,kha
0,0,88,142,53,22,0,49,kha
